,text,label
709,"septumun eğriliği. aynı sorunla cebelleştim sonunda ameliyat oldum 5 gün önce. sizinle de paylaşayım efenim. ameliyattan önce tetkikler yapıldı kan tahlili,ekg,akciğer filmi.sonuçlarla birlikte anestezi uzmanına gittim onay verdi anestezi uygulanabilir diye.ertesi hafta,ameliyat öncesi yatış işlemleri yapıldı ertesi günün öğleni de ameliyata alındım. içerde ameliyat öncesi bi iğne yapıldı omzuma,salgıları azaltıyormuş,baş dönmesi yaptı bende. ardından ameliyata alındım. çıktıktan sonra uyandırma odasına alıyorlar. uyandığımda totalde 2 saat geçmişti. gelelim tamponlara,en sıkıntılı durum buydu zaten:tamponlar. normalde silikon tampon koyuyorlar iki adet fakat bana iki adet silikon tampon dışında iki adet de gazlı bez tampon koydular. 2 gün kaldı o gazlı bezler aman tanrım o neydi öyle. hiç nefes alamıyorsun ağzın dilin dudağın kuruyor. yutkunurken kulak tıkanıyor basınçtan dolayı. 2 gece hiç uyuyamadım zaten üstelik burunda o kadar çok tampon vardı ki ağrı çektim iki gün. damardan ağrı kesici verildi. iki gün hastanede kaldım ardından gazlı bezler çıkarıldı çıkarılırken başım döndü o kadar çok acı çektim ki. pansuman odasından çıkınca yere yığıldım zaten. ama o gazlı bezler çıkınca aldığım nefes var ya,o ne güzeldi öyle. o günden beri rahatım zaten dört gün sonra silikonlar da çıkacak iyice rahatlayacağım. silikon tamponların içinde hava kanalları var çok rahat olmasa da nefes alabiliyorsunuz tabi onların da tıkanma ihtimali var salgılar ve yaralar yüzünden. gazlı bezler çıktıktan sonra her gün burun yıkama işlemi yapılıyor hem de günde altı-yedi kere. amacı yaraların kuruyup kabuk tutup etleşmesini engellemek.çok önemli yani,eğer yapmazsanız tekrar burun tıkanıyor eski halinize dönüyorsunuz. silikonların ağrısı kesinlikle yok.bu arada gazlı bez tampon olayı çoktandır yapılmıyor benimki istisna biraz. o yüzden rahat olabilirsiniz",Scientific
710,"yenilen yiyecek ve içeceklerin, kusma olmaksızın ağıza geri gelmesi.",Scientific
711,"siklikla agiz icerisinde gorulen ve gecmesi biraz zaman alan yaralardir. caresi ise oralmedic'tir. surdukten takriben 3-4 saniye caninizi yakan bir durum olusur, sonrasinda ise acidan eser kalmaz. ne zaman aft ciksa hemen bunu uygular gerisini dusunmem.",Mixed
712,üç buçuk yaşındaki otizmli oğlumda bir hafta önce başlayan ve sosyalleşememesini iyice tetikleyecek berbat durum. konuyla ilgili bilgi sahibi olanların yeşillendirmesini rica ediyorum.,Mixed
713,"tıp literatüründeki adi tinnitus dur. bir çok sebebi olabileceği gibi bir sebebe bağlı olmadan da gelişebilmektedir. kbb uzmanlarının bir çoğu siradanlasmis tedavi yöntemlerini uyguladıktan sonra ( ilgili bölgedeki kılcal kan damarlarındaki dolaşımı artıracak ilaç tedavisi vb.) eğer sonuç alamaz ise ve de herhangi bir disfonksiyon belirlenemiyorsa ""bununla yasamaya alisin ve belirli aralıklarla işitme testinizi yaptırın"" diyorlar. tabi bunlar genel geçer bilgiler. başınıza gelirse hekiminize başvurmakta fayda var.",Scientific
714,"yaşam kalitenizi süründüren hastalık.geçen sene bu zamanlardaepley manevrasıyapmıştı bir doktor, ben de herhalde artık kurtuldum diye düşünmüştüm. ama asla ilaçları kullanmaya devam etmedim, bir daha başıma gelmez diye düşündüm. (salak kafam)yazın başında yeniden bi' yokladı ama kısa sürdü, geçti hemen. ilaçla sorunsuz atlattım.bugün yine kendini hatırlattı bebişim. aşırı stresliyim diye muhtemelen. biraz sonra mide bulantısı da gelip gitmeyecekler diye düşünüyorum. neyse,betaserc'imi aldım, bekliyorum.",Scientific
715,"hiç başı ağrımayan ben , 12 gündür her gün istisnasız ağrı çekiyorum. hala çözemedim ne olduğunu önce aliminyum bir mataradan olduğunu düşündüm matarayı bırakalı 2 gün oldu halen ağrıyor. bıktım valla . işin boktan yanı ağrı eşiğim yüksek diye hiç bir şey d eyapmıyorum. ağrıyor sürekli ...",Non-scientific
716,"çok afedersiniz ama bu şey tam bir orospu çocuğu. öyle yamultuyor ki şahsımı, artık üç harfli diyince aklıma cin yerine aft gelir oldu. çıkınca da bir tane değil genellikle 3 tane çıkıyor. en kötüsü de dilde çıkandır, diğer arkadaşların dediği gibi. resmen yeni bi şive kazanırsınız uzun süre geçmezse.canı pek olanlaraoralmedicisimli ilacı tavsiye ederim. aftın üzerine uyguladığınızda göz yaşartan bir acı hissedersiniz ama o gün bir nebze rahatlarsınız.tüm aftzedelere sabır dilerim.",Non-scientific
717,hipotiroidi olanların çektiği ağrı.,Unrelated
718,"larinkskaslarınınataksisi nedeni ileserebellarhastalıklarda ortaya çıkar. telaffuz hızlıdır, heceler sıklıkla birbirinden ayrılır ve ağızda gevelenir. konuşma patlayıcı olma eğilimindedir.",Scientific
719,tıpta çözümü olmayan hastalıklardan birisi.sol kulağımın yıllardır muzdarip olduğu baş belası. odaklanma yetinizi azaltır ve en ufak sessizlikte varlığını hatırlatır bu meret.,Scientific
720,migren olmadığına eminim ama son 4-5 yıldır düzenli olarak baş ağrısı çekiyorum. ağrı kesicilere bağımlı oldum. bazen kaldıramıyorum ve başımı çıkartıp yastığın kenarına bırakıp biraz rahatlayabilmek istiyorum.,Non-scientific
721,https://www.linkedin.com/…l-remedy-tinnitus-spencer,Unrelated
722,kişisel tecrübelerime dayanarak söylüyorum ki çok ciddi bir problem yaratmıyorsa sağlık açısından ve bakıldığındada çok belirgin değilse gereksizdir.,Non-scientific
723,dk dent denilen ve üzerinde aft ve plaga karşı yazan dış macununu aldım. 3 4 aydır kullanıyorum. gerçekten afttan kurtardi.demek macundan çıkıyor bu aft. ama her neden se son 1 aydir bi iki tane çıktı onaca sureden sonra. aşırı stres yaptım bu aralar. bu diş macununu herkese öneririm. bende buradan bir arkadaşın önerisiyle aldım. önceki sayfalarda. iyiki de almışım.,Mixed
724,"tam şu anda çektiğim,ve sol frame'de görmekle beni şaşırtan illet.welcome to hell. :(",Unrelated
725,"annemde duyma kaybı ile birlikte olan şeydir. doktorlara göre annemde kireçlenmeden ileri gelen bu illet, ameliyat ile çözülebilmektedir. ancak annemin hastahanelerden ve ameliyatlardan aşırı derecede korkması sebebi ile bitkisel yollarda çözüm aramaya başlamış, çözümü çınar yaprağı çayında bulmuştur. nerden duydu nasıl başladı orası bilinmez, hatta placebo etkisi midir orası hiç bilinmez ancak anneme iyi gelmiş çınlamasını bir nebze azaltmıştır.",Non-scientific
726,"iki haftayı tamamladık.ilk muayene devlet hastanesinde uzman doktor tarafından yapıldı ama tanı koyamadı. odyometri sonrası sebepsiz işitme kaybı dedi.florence nightingale de prof mustafa akarçay teşhis koydu. bir diğer prof teyit etti.rahmetli babam da ağır işitirdi ama doktorlar ona teşhis koyamadı. çok büyük ihtimalle o da otosklerozdu.26 ağustos operasyon yapıldı. sol kulak üzengi yerine protez.ilk saatler çok çok zordu. baş dönmesi yatakta durmakta bile zorlanıyordum.3 gece yatıp 4. gün yasak olmasına rağmen araç kullanarak eve döndüm. 6. gün de kısa motosiklet gezilerine başladım. 11. gün motor kullanmaya başladım.yavaş yavaş yeniden duymaya başlıyorum.kulak ameliyatı deyip geçmeyin. ben hastanedeyken aynı odaya 3 burun ameliyatı gelip işi bitirip taburcu oldu. tam 3 gece ki 30 ağustos resmî tatil olmasa 4. geceyi de yatırırlardı.riskli bir ameliyat. internette daha kolay anlatılmış ama hem kulak deliğini büyütmek için açılan kesi hem de kulak arkasındaki kesi sayesinde iki adet ameliyat izi var.ameliyat olduğuma değip değmeyeceğini 2 ay sonunda anlayacağım. yüzde 41 duyan sol kulağım bugün telefondaki işitme testine göre %57 duyuyor. daha önceki testi de aynı telefon ve aynı kulaklıkla 3 kez tekrarlamış yüzde 41 i sabitlemiştim.asla sağlıklı kulaktaki gibi bir duyma yok şu anda ama eskisinden daha iyi duyuyorum. daha da düzeleceği söyleniyor. tamponları daha dün çıkarttı doktorum.iyi haber: yüz felci ve kalıcı sağırlık yokkötü haber: çınlama daha da mı arttı neerken dönem ameliyat başarı ihtimalini artırıyor. ben yüzde 41 ile 40 yaşımda ameliyat oldum.eğer allerjik bir bünyeniz var ise ameliyata girmeden nazal spreyi sık kullanmaya başlayın. ben 2 haftadır hiç hapşırmadım.ıkınmayın, öksürmeyin , ağır kaldırmayın.... vücut iç basıncını anlık yükseltecek işlerden kaçının. zira pistonun ayağı salyangoza girerse kalıcı sağırlık, yerinden kayarsa da tekrar ameliyat demek.eyyorlamam bu kadar. son otoskleroz bükücü olarak yazmak işin tecrübenin birikmesini beklemiştim.",Mixed
727,bugün hayatımı zindan edendir,Unrelated
728,"tıbbi olarak ya da doğal yollardan tedavisi mümkün olmayan illet.denemediğim ilaç, gitmediğim doktor kalmadı. b12 ve stresten başka birşey söylemiyorlar. b12 hapı kullansam da geçmiyorsigaraya başladığım zaman hiç çıkmıyor bırakınca veya azaltınca çıkmaya başlıyor hem de ikişerli üçerli.tedavisi mümkün değil demiştim, sadece işkenceyi hafifletme yolları var şimdiye kadar işe yaradığını düşündüğüm tek şey iseparodontaxdiş macunu o da çıkmadan önce kullanılırsa az oluşmasını sağlıyor çıktıktan sonra ver allahım ver.kenacortyemeklerden önce kullanılırsa bir miktar işe yarıyor o da direkt teması önlediği için, uyuşturucu mürekkep tarzı ilaçlar ise intihar etmenize sebep olabilir",Mixed
729,"primer ve sekonder baş ağrıları olarak ikiye ayrılır. primer baş ağrısında temel patoloji, baş ağrısının kendisidir. sekonder durumda ise baş ağrısı genelde başka bir hastalığın sonucu ortaya çıkmış egzojen bir semptom olarak ele alınmalıdır.primer baş ağrısının en sık görülen türügerilim tipi baş ağrısıdır.*ikinci sırada isemigrenbulunur.*diğer minor sebepler göz ardı edilecek oranda nadir görülürler.sekonder baş ağrılarının ise en sık sebebi sistemik enfeksiyonlardır.*cranial travmalar, subarachnoid hemorrhage, beyin tümörleri, vasküler patolojiler diğer nedenler arasında sayılabilirler.ağrıdediğimiz şey çoğunlukla doku hasarı, viseral organlarda gerilme vb. durumlara cevap olarak periferal nosiseptörlerin stimülasyonu sonucu ortaya çıkar. periferal ve santral sinir sistemi'nin ağrı üreten yolaklarında meydana gelen hasar ya da uygunsuz aktivasyon da yine ağrı hissinin oluşmasına yol açar.baş ağrısını meydana getiren yolaklara baktığımızda ise; aslında cranium içerisinde tüm vücuda kıyasla daha az ağrı üreten kısımlar vardır. bunların başında kafa derisi ve deri altı dokuları oluşturanscalpgelir. meningeal arterler, falx cerebri, dural sinüsler ve büyük pial arterlerin proksimal kısmı da ağrı üreten sinyaller gönderebilen kısımlardandır. ventriküler ependim, choroid plexus, pial venler ve beyin parankiminin büyük kısmı ise ağrı üretemez.primer baş ağrısının oluşmasında rol ajan major cranial yapılar;- büyük intracranial arterler ve venler, dura mater ve trigeminal sinirin periferal terminal kısımları- trigeminal nucleusun caudal kısmı (ki kendisi üst servikal spinal kord'un dorsal boynuzuna kadar uzanır, birinci ve ikinci servikal sinir köklerinden ağrı sinyallerini alır)- ventroposteromedial thalamus ve cortex gibi rostral ağrı işleyen bölümler- hipotalamus ve beyin sapıgenel bilinenin aksine migren ve diğer primer baş ağrısını tetikleyen patolojiler, vasküler kaynaklı değildir. bu hastalıklar her zaman vasküler değişiklik üzerinden semptom vermezler. tedavide de tek başına altta yatan vasküler patolojiyi düzeltmek, tek seçenek olarak ele alınamaz.",Scientific
730,tam bir illet.,Unrelated
731,genellikle immün sistemin zayıfladığı dönemlerde ağız içerisinde oluşan ülserasyona halk arasında verilen isim.(bkz:aftöz ülser),Scientific
732,"her baş ağrısı için işe yarar mı bilemem; bende çok çabuk bir şekilde etkili oluyor:ayağa kalkıp dik bir şekilde durun. sonra sırtınızı kamburlaştırmadan öne doğru eğilin. bedeniniz 90 derece bir açıya geldiğinde birkaç saniye bekleyin ki başınız dönmesin. ardından başınızı ve kollarınızı serbest bırakarak (olabildiğince serbest) iyice öne doğru eğilin. bırakın bedeninizi iyice, ağırlığını hissedin; adeta, zemin gövdenizi çekiyormuş gibi olsun... başınızdaki kan dolaşımının arttığını fark edeceksiniz. bir dakikadan fazla yapmayın. kısa bir aradan sonra yinelenebilir.",Unrelated
733,doğrusu için (bkz:rhinoplasti),Non-scientific
734,günlerce devam ediyorsa bir kan tahlili yaptırmanızda fayda olan rahatsızlık.,Non-scientific
735,yan etkileri hakkında bilgim yok ama kesin ve hızlı çözüm arıyorsanızmajezikderim.,Non-scientific
736,"yıllar evvel bi arkadaşta vardı bundan. hatta 1 hafta rapor alıp okula gelmemişti. döndüğünde baya alay ettiydim.+ olm insanlar ameliyat olup iyileşiyo 1 haftada. neymiş senin bu hastalık?- vertigo...+ ismi güzel. fransızca ve ingilizce konuşup, almanca düşünebilen bi insan olduğuna göre sende olması çok normal.- çok fena bi şey olum ya. pilot hastalığıymış, krsitaller yerinden oynuyomuş.+ senin kristaller doğuştan oynak bico. sırf rapor almak için literatüre yeni bi hastalık kazandırdın aferin.-----2 yıl evvel bir sabah müthiş bir baş dönmesi ile uyandım. uyku sersemi pek umursamadım. elimi yüzümü yıkayıp düştüm. evde yalnız yaşadığımdan arkadaşları aradım. gelin beni alın çok kötüyüm dedim. sürünerek gittim kapıyı açtım. bunlar beni kucaklayıp acile götürdüler. birtakım incelemeler sonucu teşhis konuldu, vertigo. doktor dedi ki seni bu halde yollayıp kafanı gözünü yarmana müsaade etmem. yatacaksın. 4 gün yattım. ilaç takviyesi, serum filan derken toparladım.en son 2 ay önce sabah yine bi yokladı. işe giderken yere düştüm. sürüne sürüne kenara geldim. arkadaşı aradım acile gittik. 2 saat sonra atak geçti.nasıl bi şey olduğunu şöyle söyleyim, atak anında 2 adım üst üste atan şansa atmıştır. ayağımı bastığım yer gökyüzü mü, karşımdaki binanın çatısı mı, yoldan geçen araçlar mı belli değil. her şey fıldır fıldır. hiçbir şey sabit değil, sanki gözlerim saniyede 10 kere 360 derece dönüyor. yani gerçekten pis bir illetmiş. ne zaman geleceği meçhul. hastalık değil, semptom. tamam kulaktaki kristallerin yerinden oynaması filan deniyor da, ne yapınca gelir bu illet net bir done yok. ya da neleri yapmamak lazım, bilmiyorum. bu hastalığın sinir, stres, üzüntü ile de ilgisi varmış. allah düşmanımın başına vermesin.",Mixed
737,"dün sabahtan beri geçmeyen can sıkan şey.katarin etki etmiyor, sıcak çaylar etki etmiyor. elimi boğazıma sokup boğazımı sökesim var. nasıl geçecek bu dayanılmaz bir hal aldı.",Non-scientific
738,üzüntünün ve düşünceleri kafaya takmanın tetiklediği lanet. buna sebep olanların mislini bulmasını dört gözle bekliyorum.,Non-scientific
739,"5 gündür çektiğim ağrı ve hala ağrımaya devam ediyor.ufacık bir boşluk bile vermedi allahın belası. 1 kutu arvales bitti, majezik aldım ondan da 4 tane içtim ama yok hala aynı şiddette devam ediyor.tansiyon, şeker akla gelen herşey normal ama geçmiyor.",Mixed
740,"inanılmaz ağrı. hele ki trafik kazası yaptıktan sonra olan baş ağrısı daha da inanılmazdır. günlük 6 adet hap içtiğim yetmiyormuş gibi üstüne bir de ağrı kesici içmek zorunda bırakır. ama olsun ben yine de şirkette siteye ürün giriyorum. dışardan bakınca gayet iyi, içerden bakınca bitiğim hadi hayırlısı.",Non-scientific
